ticker,price,date
CZA,89.66,2022-03-07
CZNC,24.99,2022-03-07
DAC,88.95,2022-03-07
DALT,9.64,2022-03-07
DARE,1.45,2022-03-07
DBAW,29.74,2022-03-07
DBB,26.7,2022-03-07
DBE,24.8,2022-03-07
DBEZ,32.41,2022-03-07
DBP,53.54,2022-03-07
DBS,35.68,2022-03-07
DDF,10.47,2022-03-07
DDG,10.87,2022-03-07
DDLS,31.22,2022-03-07
DEX,8.61,2022-03-07
DFND,35.91,2022-03-07
DGICB,13.24,2022-03-07
DGLY,0.96,2022-03-07
DGRS,43.72,2022-03-07
DGT,104.58,2022-03-07
DIG,139.78,2022-03-07
DIM,59.39,2022-03-07
DISCB,27.5,2022-03-07
DIT,168.8,2022-03-07
DIV,20.58,2022-03-07
DIVA,25.97,2022-03-07
DIVB,39.83,2022-03-07
DIVO,35.87,2022-03-07
DJCO,307.0,2022-03-07
DJD,44.98,2022-03-07
DLHC,16.56,2022-03-07
DLNG,2.94,2022-03-07
DLPN,3.81,2022-03-07
DMB,13.28,2022-03-07
DMLP,23.95,2022-03-07
DMRI,46.83,2022-03-07
DMRL,72.31,2022-03-07
DMRM,55.62,2022-03-07
DMRS,54.45,2022-03-07
DNL,36.81,2022-03-07
DOGZ,3.6,2022-03-07
DRD,10.48,2022-03-07
DRW,22.39,2022-03-07
DSWL,3.65,2022-03-07
DTD,62.05,2022-03-07
DTEA,2.86,2022-03-07
DTEC,38.92,2022-03-07
DTF,13.29,2022-03-07
DUG,23.75,2022-03-07
DUSA,30.43,2022-03-07
DUSL,35.98,2022-03-07
DVYA,37.7,2022-03-07
DWAC,83.34,2022-03-07
DWAT,11.43,2022-03-07
DWCR,30.81,2022-03-07
DWLD,25.12,2022-03-07
DWPP,31.08,2022-03-07
DXF,0.58,2022-03-07
DYNT,0.71,2022-03-07
DZSI,13.99,2022-03-07
EAST,0.94,2022-03-07
EBND,22.05,2022-03-07
ECF,10.25,2022-03-07
ECNS,40.26,2022-03-07
EDEN,91.83,2022-03-07
EDF,5.69,2022-03-07
EDOW,29.65,2022-03-07
EEA,8.16,2022-03-07
EEH,32.75,2022-03-07
EEMD,20.57,2022-03-07
EEMO,15.89,2022-03-07
EEMS,52.62,2022-03-07
EEMX,65.38,2022-03-07
EET,65.36,2022-03-07
EFAS,14.19,2022-03-07
EFAX,69.85,2022-03-07
EFNL,35.37,2022-03-07
EFO,37.44,2022-03-07
EFOI,1.22,2022-03-07
EIS,69.25,2022-03-07
EKAR,33.9,2022-03-07
ELLO,26.53,2022-03-07
ELMD,11.5,2022-03-07
ELTK,3.62,2022-03-07
ELVT,2.99,2022-03-07
EMBH,20.84,2022-03-07
EMCF,26.88,2022-03-07
EMDV,50.3,2022-03-07
EMF,12.9,2022-03-07
EMIF,22.0,2022-03-07
EMSH,65.27,2022-03-07
EMTL,45.42,2022-03-07
EMTY,16.16,2022-03-07
EMX,2.48,2022-03-07
EMXC,54.12,2022-03-07
ENFR,21.94,2022-03-07
ENG,2.17,2022-03-07
ENSV,2.5,2022-03-07
ENTR,11.37,2022-03-07
ENX,10.98,2022-03-07
ENZL,54.47,2022-03-07
EOT,20.22,2022-03-07
EPIX,6.94,2022-03-07
EPRF,21.54,2022-03-07
EPS,45.21,2022-03-07
EQAL,43.88,2022-03-07
EQL,102.86,2022-03-07
EQRR,50.43,2022-03-07
EQS,2.58,2022-03-07
ERH,13.57,2022-03-07
ERO,15.27,2022-03-07
ERYP,1.37,2022-03-07
ESBK,22.88,2022-03-07
ESCA,13.07,2022-03-07
ESEA,27.38,2022-03-07
ESG,101.89,2022-03-07
ESGD,67.21,2022-03-07
ESGG,130.82,2022-03-07
ESGN,25.55,2022-03-07
ESGS,37.9,2022-03-07
ESGU,94.09,2022-03-07
ESQ,32.07,2022-03-07
ETHO,54.6,2022-03-07
ETX,20.95,2022-03-07
EUDG,28.35,2022-03-07
EUDV,44.77,2022-03-07
EUFX,47.12,2022-03-07
EUO,28.38,2022-03-07
EURL,19.58,2022-03-07
EURZ,20.78,2022-03-07
EUSA,79.5,2022-03-07
EVFM,0.39,2022-03-07
EVG,11.47,2022-03-07
EVGN,1.21,2022-03-07
EVK,1.55,2022-03-07
EVLMC,99.96,2022-03-07
EVN,12.48,2022-03-07
EVOK,0.6,2022-03-07
EVSTC,99.96,2022-03-07
EVX,140.94,2022-03-07
EWK,17.68,2022-03-07
EWRE,38.64,2022-03-07
EWSC,78.0,2022-03-07
EWUS,35.29,2022-03-07
EWV,16.55,2022-03-07
EXD,11.0,2022-03-07
EYEN,2.88,2022-03-07
EYLD,30.04,2022-03-07
EZJ,35.05,2022-03-07
FAAR,34.78,2022-03-07
FAB,71.81,2022-03-07
FAD,103.36,2022-03-07
FAMI,0.16,2022-03-07
FAN,18.74,2022-03-07
FAT,7.11,2022-03-07
FBGX,552.03,2022-03-07
FBND,50.84,2022-03-07
FCA,26.58,2022-03-07
FCAL,52.32,2022-03-07
FCAP,39.06,2022-03-07
FCEF,22.27,2022-03-07
FCO,6.22,2022-03-07
FCOM,42.29,2022-03-07
FCOR,51.29,2022-03-07
FDBC,45.4,2022-03-07
FDD,12.01,2022-03-07
FDLO,47.5,2022-03-07
FDM,59.05,2022-03-07
FDMO,46.49,2022-03-07
FDRR,42.36,2022-03-07
FDTS,42.03,2022-03-07
FEIM,8.8,2022-03-07
FEM,24.51,2022-03-07
FEO,10.56,2022-03-07
FEP,33.9,2022-03-07
FEX,83.26,2022-03-07
FFA,19.39,2022-03-07
FFBW,11.97,2022-03-07
FFHG,33.47,2022-03-07
FFHL,6.91,2022-03-07
FFIU,24.72,2022-03-07
FFSG,33.18,2022-03-07
FFTG,27.27,2022-03-07
FFTI,22.68,2022-03-07
FIBR,95.17,2022-03-07
FIDI,19.79,2022-03-07
FIVA,21.72,2022-03-07
FIW,79.84,2022-03-07
FIXD,51.14,2022-03-07
FJP,46.8,2022-03-07
FKU,35.47,2022-03-07
FLAU,28.79,2022-03-07
FLAX,23.04,2022-03-07
FLBR,20.46,2022-03-07
FLCA,34.35,2022-03-07
FLCH,21.28,2022-03-07
FLCO,23.89,2022-03-07
FLEH,24.53,2022-03-07
FLFR,25.06,2022-03-07
FLGB,23.19,2022-03-07
FLGR,19.36,2022-03-07
FLGT,49.85,2022-03-07
FLHK,22.32,2022-03-07
FLIN,28.09,2022-03-07
FLIY,21.24,2022-03-07
FLJH,27.98,2022-03-07
FLJP,26.05,2022-03-07
FLKR,23.75,2022-03-07
FLLV,46.79,2022-03-07
FLM,51.1,2022-03-07
FLMB,25.87,2022-03-07
FLMI,25.61,2022-03-07
FLMX,23.7,2022-03-07
FLN,18.27,2022-03-07
FLQD,34.33,2022-03-07
FLQG,37.93,2022-03-07
FLQH,26.46,2022-03-07
FLQL,42.71,2022-03-07
FLQM,42.83,2022-03-07
FLQS,34.85,2022-03-07
FLRT,48.22,2022-03-07
FLRU,9.1,2022-03-07
FLSW,30.45,2022-03-07
FLTW,41.52,2022-03-07
FMAT,45.37,2022-03-07
FMB,54.55,2022-03-07
FMF,50.04,2022-03-07
FMN,13.35,2022-03-07
FMY,12.84,2022-03-07
FNCB,9.66,2022-03-07
FNDC,33.24,2022-03-07
FNGD,68.75,2022-03-07
FNK,44.09,2022-03-07
FORD,1.55,2022-03-07
FORTY,92.25,2022-03-07
FPA,29.97,2022-03-07
FPAY,1.54,2022-03-07
FPEI,19.26,2022-03-07
FPXI,45.48,2022-03-07
FQAL,49.08,2022-03-07
FRD,7.7,2022-03-07
FSBW,30.56,2022-03-07
FSFG,25.01,2022-03-07
FSI,3.46,2022-03-07
FSTA,44.94,2022-03-07
FTA,67.78,2022-03-07
FTAG,31.14,2022-03-07
FTFT,0.65,2022-03-07
FTGC,30.58,2022-03-07
FTHI,21.66,2022-03-07
FTLB,21.55,2022-03-07
FTRI,15.94,2022-03-07
FTSD,92.87,2022-03-07
FTXG,26.89,2022-03-07
FTXH,25.27,2022-03-07
FTXL,63.93,2022-03-07
FTXN,25.73,2022-03-07
FTXR,29.48,2022-03-07
FUE,12.21,2022-03-07
FUNC,21.63,2022-03-07
FUND,8.58,2022-03-07
FUSB,10.6,2022-03-07
FUT,40.12,2022-03-07
FUTY,46.23,2022-03-07
FUV,7.14,2022-03-07
FV,45.64,2022-03-07
FXA,72.6,2022-03-07
FXB,126.13,2022-03-07
FXD,51.73,2022-03-07
FXG,62.38,2022-03-07
FXH,109.54,2022-03-07
FXL,105.91,2022-03-07
FYC,63.0,2022-03-07
FYLD,25.92,2022-03-07
FYX,87.81,2022-03-07
GAA,29.7,2022-03-07
GAM,39.3,2022-03-07
GAMR,70.51,2022-03-07
GBAB,20.75,2022-03-07
GBF,116.4,2022-03-07
GBIL,99.97,2022-03-07
GBR,5.27,2022-03-07
GCV,6.22,2022-03-07
GDO,15.14,2022-03-07
GENE,1.9,2022-03-07
GEVO,3.52,2022-03-07
GFED,30.68,2022-03-07
GGZ,13.31,2022-03-07
GHYB,46.87,2022-03-07
GHYG,45.52,2022-03-07
GIGB,50.26,2022-03-07
GIGM,1.8,2022-03-07
GILT,7.99,2022-03-07
GLBS,2.31,2022-03-07
GLBZ,12.35,2022-03-07
GLDI,8.7,2022-03-07
GLU,19.3,2022-03-07
GLV,9.08,2022-03-07
GMOM,32.31,2022-03-07
GNTY,35.47,2022-03-07
GNUS,0.89,2022-03-07
GOEX,32.78,2022-03-07
GQRE,66.96,2022-03-07
GRES,33.98,2022-03-07
GRF,9.29,2022-03-07
GRID,83.69,2022-03-07
GRN,22.5,2022-03-07
GRNB,25.3,2022-03-07
GRU,6.81,2022-03-07
GSEU,30.28,2022-03-07
GSEW,62.67,2022-03-07
GSIT,3.99,2022-03-07
GSJY,32.8,2022-03-07
GSP,25.88,2022-03-07
GSSC,59.52,2022-03-07
GTIM,3.95,2022-03-07
GTO,53.4,2022-03-07
GTYH,3.63,2022-03-07
GVIP,83.58,2022-03-07
GVP,1.4,2022-03-07
GWGH,5.9,2022-03-07
GYLD,14.5,2022-03-07
GYRO,12.52,2022-03-07
HAP,51.75,2022-03-07
HBCP,38.65,2022-03-07
HDAW,23.93,2022-03-07
HDEF,22.48,2022-03-07
HEEM,26.87,2022-03-07
HEWC,33.36,2022-03-07
HEWU,22.56,2022-03-07
HFBL,21.1,2022-03-07
HFXI,21.59,2022-03-07
HGSH,3.08,2022-03-07
HIE,10.59,2022-03-07
HIHO,2.99,2022-03-07
HJPX,31.57,2022-03-07
HMNF,24.65,2022-03-07
HMOP,40.23,2022-03-07
HNDL,23.75,2022-03-07
HNNA,10.01,2022-03-07
HNRG,3.61,2022-03-07
HOLD,98.07,2022-03-07
HPF,17.97,2022-03-07
HPI,18.23,2022-03-07
HPS,16.88,2022-03-07
HRZN,14.67,2022-03-07
HSCZ,31.59,2022-03-07
HTRB,37.65,2022-03-07
HTUS,29.83,2022-03-07
HTY,6.39,2022-03-07
HURC,33.43,2022-03-07
HUSA,11.3,2022-03-07
HVBC,20.42,2022-03-07
HWBK,25.32,2022-03-07
HYB,8.19,2022-03-07
HYDB,48.38,2022-03-07
HYDW,47.95,2022-03-07
HYGH,84.06,2022-03-07
HYHG,59.81,2022-03-07
HYLS,45.4,2022-03-07
HYLV,23.52,2022-03-07
HYUP,44.38,2022-03-07
HYXU,47.23,2022-03-07
IBA,37.78,2022-03-07
IBCE,24.36,2022-03-07
IBDN,25.04,2022-03-07
IBDO,25.36,2022-03-07
IBDP,25.3,2022-03-07
IBDR,25.16,2022-03-07
IBDS,25.45,2022-03-07
IBMK,25.96,2022-03-07
IBML,25.64,2022-03-07
ICCC,8.04,2022-03-07
ICCH,16.69,2022-03-07
ICOW,29.35,2022-03-07
ICSH,50.23,2022-03-07
ICVT,78.81,2022-03-07
IDEV,58.23,2022-03-07
IDHD,25.07,2022-03-07
IDIV,9.45,2022-03-07
IDLB,26.2,2022-03-07
IDMO,30.98,2022-03-07
IDU,87.59,2022-03-07
IEO,80.55,2022-03-07
IFV,18.74,2022-03-07
IGC,0.94,2022-03-07
IGEB,49.09,2022-03-07
IGLD,21.8,2022-03-07
IGM,347.23,2022-03-07
IGRO,62.17,2022-03-07
IHE,185.11,2022-03-07
IHF,273.25,2022-03-07
IHIT,8.82,2022-03-07
IHT,3.31,2022-03-07
IHTA,9.01,2022-03-07
IHY,21.42,2022-03-07
IMLP,14.55,2022-03-07
IMMP,2.53,2022-03-07
IMOM,27.27,2022-03-07
IMRN,2.71,2022-03-07
IMTB,48.59,2022-03-07
IMTE,6.24,2022-03-07
INDF,29.44,2022-03-07
INKM,33.53,2022-03-07
INOD,4.8,2022-03-07
INSE,11.99,2022-03-07
INSI,17.82,2022-03-07
INTF,25.71,2022-03-07
INTG,55.0,2022-03-07
INVE,15.33,2022-03-07
IPO,38.18,2022-03-07
IPOS,17.86,2022-03-07
IPWR,8.56,2022-03-07
IQDE,21.17,2022-03-07
IQDG,33.43,2022-03-07
IQDY,26.78,2022-03-07
IQLT,33.72,2022-03-07
IROQ,23.81,2022-03-07
ISCF,32.01,2022-03-07
ISDR,27.47,2022-03-07
ISHG,75.23,2022-03-07
ISIG,6.76,2022-03-07
ISMD,31.86,2022-03-07
ISR,0.32,2022-03-07
ISRA,42.79,2022-03-07
ISSC,7.79,2022-03-07
ISZE,25.57,2022-03-07
ITCB,2.92,2022-03-07
ITEQ,51.91,2022-03-07
IUSB,50.63,2022-03-07
IVAL,24.23,2022-03-07
IVLU,23.38,2022-03-07
IVOG,179.34,2022-03-07
IVOO,169.99,2022-03-07
IVOV,156.42,2022-03-07
IXJ,82.08,2022-03-07
IXP,69.35,2022-03-07
IYC,67.88,2022-03-07
IYG,167.95,2022-03-07
IYH,273.24,2022-03-07
IYLD,22.21,2022-03-07
IYY,103.18,2022-03-07
IZEA,0.93,2022-03-07
JCS,2.25,2022-03-07
JCTCF,7.44,2022-03-07
JDIV,33.4,2022-03-07
JEMD,6.84,2022-03-07
JEQ,6.8,2022-03-07
JHMA,46.06,2022-03-07
JHMC,44.94,2022-03-07
JHMD,28.89,2022-03-07
JHME,30.01,2022-03-07
JHMF,47.11,2022-03-07
JHMH,47.13,2022-03-07
JHMI,48.94,2022-03-07
JHML,52.83,2022-03-07
JHMS,36.83,2022-03-07
JHMU,35.71,2022-03-07
JHS,13.48,2022-03-07
JHSC,32.02,2022-03-07
JHX,30.3,2022-03-07
JJA,28.25,2022-03-07
JJE,62.11,2022-03-07
JJM,92.85,2022-03-07
JJP,69.67,2022-03-07
JJS,64.1,2022-03-07
JJT,143.49,2022-03-07
ILCV,65.39,2022-03-07
IMCB,63.07,2022-03-07
IMCG,59.79,2022-03-07
IMCV,65.26,2022-03-07
ISCB,50.29,2022-03-07
ISCG,40.87,2022-03-07
ISCV,55.95,2022-03-07
JMIN,37.07,2022-03-07
JMM,6.68,2022-03-07
JMOM,40.48,2022-03-07
JOF,7.26,2022-03-07
JPHY,48.63,2022-03-07
JPI,22.05,2022-03-07
JPMB,41.7,2022-03-07
JPME,88.8,2022-03-07
JPN,28.58,2022-03-07
JPSE,42.22,2022-03-07
JPST,50.29,2022-03-07
JQUA,40.19,2022-03-07
JSD,13.94,2022-03-07
JSMD,57.29,2022-03-07
JSML,54.45,2022-03-07
JVA,3.71,2022-03-07
JVAL,35.22,2022-03-07
KARS,35.47,2022-03-07
KBA,37.48,2022-03-07
KBWP,79.87,2022-03-07
KBWR,60.2,2022-03-07
KELYB,19.71,2022-03-07
KFFB,7.5,2022-03-07
KFS,5.39,2022-03-07
KFYP,29.06,2022-03-07
KGRN,36.72,2022-03-07
KIQ,0.47,2022-03-07
KMDA,5.5,2022-03-07
KOLD,23.36,2022-03-07
KORP,49.63,2022-03-07
KOSS,6.86,2022-03-07
KRP,16.14,2022-03-07
KTCC,5.79,2022-03-07
KURE,22.61,2022-03-07
KZIA,6.3,2022-03-07
LAKE,19.94,2022-03-07
LARK,26.76,2022-03-07
LAWS,37.6,2022-03-07
LAZY,17.57,2022-03-07
LBTYB,24.22,2022-03-07
LD,52.51,2022-03-07
LDUR,98.97,2022-03-07
LEAD,52.53,2022-03-07
LEDS,3.2,2022-03-07
LEGR,37.15,2022-03-07
LEU,42.16,2022-03-07
LFEQ,39.01,2022-03-07
LGL,10.4,2022-03-07
LGLV,136.5,2022-03-07
LINC,7.29,2022-03-07
LINK,9.54,2022-03-07
LIVE,34.25,2022-03-07
LKOR,52.03,2022-03-07
NEGG,4.51,2022-03-07
LND,6.96,2022-03-07
AGNG,26.37,2022-03-07
LOAN,5.79,2022-03-07
LOOP,6.72,2022-03-07
LOWC,115.81,2022-03-07
LQDH,90.35,2022-03-07
LRGE,48.38,2022-03-07
LSBK,14.75,2022-03-07
LSST,24.51,2022-03-07
LSXMB,51.63,2022-03-07
LTL,45.33,2022-03-07
LTRPB,15.0,2022-03-07
LTRX,6.54,2022-03-07
LUB,2.78,2022-03-07
LVHD,38.64,2022-03-07
LXFR,19.73,2022-03-07
MAGA,38.75,2022-03-07
MANU,12.22,2022-03-07
MARPS,12.11,2022-03-07
MAYS,37.75,2022-03-07
MBSD,22.54,2022-03-07
MCEF,18.77,2022-03-07
MCI,15.22,2022-03-07
MCRO,26.68,2022-03-07
MEAR,49.89,2022-03-07
MESO,3.58,2022-03-07
MEXX,75.82,2022-03-07
MFD,9.58,2022-03-07
MFDX,26.42,2022-03-07
MFEM,19.99,2022-03-07
MFUS,39.17,2022-03-07
MFV,5.9,2022-03-07
MGC,147.16,2022-03-07
MGF,3.89,2022-03-07
MGYR,11.95,2022-03-07
MHD,14.68,2022-03-07
MHF,7.18,2022-03-07
MHN,13.06,2022-03-07
MIDU,47.41,2022-03-07
MINC,47.48,2022-03-07
MIY,13.48,2022-03-07
MLP,10.9,2022-03-07
MLPB,17.93,2022-03-07
MLPO,9.68,2022-03-07
MLSS,1.44,2022-03-07
MMD,19.62,2022-03-07
MMIN,26.41,2022-03-07
MMIT,25.7,2022-03-07
MMTM,179.32,2022-03-07
MORT,16.25,2022-03-07
MOXC,1.59,2022-03-07
MPAC,10.08,2022-03-07
MPB,26.36,2022-03-07
MPV,13.61,2022-03-07
MRBK,34.45,2022-03-07
MRGR,40.39,2022-03-07
MSD,7.52,2022-03-07
MTEX,35.02,2022-03-07
MTP,0.86,2022-03-07
MUDS,10.0,2022-03-07
MUE,12.54,2022-03-07
MUNI,54.42,2022-03-07
MVBF,39.61,2022-03-07
MVT,13.74,2022-03-07
MXDU,35.63,2022-03-07
MXE,8.46,2022-03-07
MYC,13.52,2022-03-07
MYY,25.24,2022-03-07
MZZ,18.77,2022-03-07
NAIL,49.5,2022-03-07
NANR,56.36,2022-03-07
NAOV,0.73,2022-03-07
NATR,16.67,2022-03-07
NAVB,0.81,2022-03-07
NAZ,13.74,2022-03-07
NBB,20.8,2022-03-07
NBH,13.7,2022-03-07
NBN,34.86,2022-03-07
NBO,11.66,2022-03-07
NBY,0.26,2022-03-07
NCTY,3.21,2022-03-07
NDRA,0.39,2022-03-07
NEN,79.98,2022-03-07
NESR,10.25,2022-03-07
NFLT,24.06,2022-03-07
NFRA,54.83,2022-03-07
NGVC,18.54,2022-03-07
NHTC,7.05,2022-03-07
NICK,11.23,2022-03-07
NKG,12.14,2022-03-07
NKX,13.99,2022-03-07
NLR,54.25,2022-03-07
NMI,10.37,2022-03-07
NMRD,3.93,2022-03-07
NMS,14.95,2022-03-07
NMT,13.21,2022-03-07
NNDM,3.16,2022-03-07
NNVC,1.81,2022-03-07
NNY,9.45,2022-03-07
NOM,14.45,2022-03-07
NPV,14.14,2022-03-07
NQP,14.22,2022-03-07
NRT,16.97,2022-03-07
NSEC,16.05,2022-03-07
NSYS,12.2,2022-03-07
NTZ,9.8,2022-03-07
NUAG,23.41,2022-03-07
NUBD,24.7,2022-03-07
NULG,54.7,2022-03-07
NULV,36.29,2022-03-07
NUMG,40.62,2022-03-07
NUMV,34.43,2022-03-07
NUO,14.66,2022-03-07
NURE,37.65,2022-03-07
NUSA,24.15,2022-03-07
NUSC,37.36,2022-03-07
NUW,15.33,2022-03-07
NWFL,26.8,2022-03-07
NXC,14.61,2022-03-07
NXP,14.79,2022-03-07
OBAS,12.26,2022-03-07
OBCI,8.7,2022-03-07
OBOR,27.28,2022-03-07
OBSV,1.1,2022-03-07
OCC,4.25,2022-03-07
OCIO,30.36,2022-03-07
ODC,29.35,2022-03-07
OESX,2.92,2022-03-07
OEUR,23.55,2022-03-07
OFLX,147.05,2022-03-07
OILK,59.55,2022-03-07
OLO,12.03,2022-03-07
OMFL,44.63,2022-03-07
OMFS,37.93,2022-03-07
ONEO,94.86,2022-03-07
ONEV,104.97,2022-03-07
ONEY,97.65,2022-03-07
ONG,39.79,2022-03-07
OPGN,0.75,2022-03-07
OPHC,4.04,2022-03-07
OPOF,24.75,2022-03-07
ORGS,3.3,2022-03-07
ORMP,8.58,2022-03-07
ORRF,23.7,2022-03-07
OUSM,33.46,2022-03-07
OVLY,18.05,2022-03-07
OXBR,5.84,2022-03-07
PAI,13.57,2022-03-07
PAK,22.35,2022-03-07
PATI,8.01,2022-03-07
PAVE,26.37,2022-03-07
PAVM,1.34,2022-03-07
PBD,22.0,2022-03-07
PBDM,24.99,2022-03-07
PBEE,24.81,2022-03-07
PBHC,17.6,2022-03-07
PBND,24.63,2022-03-07
PBP,21.84,2022-03-07
PBSM,34.54,2022-03-07
PBTP,26.77,2022-03-07
PBUS,42.19,2022-03-07
PCM,10.64,2022-03-07
PCQ,16.05,2022-03-07
PDEX,16.11,2022-03-07
PDLB,10.49,2022-03-07
PESI,5.83,2022-03-07
PETZ,0.33,2022-03-07
PEX,30.0,2022-03-07
PEZ,72.51,2022-03-07
PFD,14.08,2022-03-07
PFFR,21.21,2022-03-07
PFI,45.43,2022-03-07
PFIG,25.16,2022-03-07
PFIN,5.92,2022-03-07
PFIS,47.26,2022-03-07
PFM,36.99,2022-03-07
PGM,52.61,2022-03-07
PGP,9.04,2022-03-07
PHO,50.34,2022-03-07
PIE,22.65,2022-03-07
PIO,34.51,2022-03-07
PIZ,30.34,2022-03-07
PKBK,22.8,2022-03-07
PKW,86.65,2022-03-07
PLBC,37.92,2022-03-07
PLG,2.51,2022-03-07
PLTM,10.9,2022-03-07
PLW,35.42,2022-03-07
PLYM,26.72,2022-03-07
PMD,6.49,2022-03-07
PME,0.56,2022-03-07
PMO,12.42,2022-03-07
PNBK,16.19,2022-03-07
PNF,10.77,2022-03-07
PNRG,79.5,2022-03-07
PPH,74.47,2022-03-07
PREF,18.9,2022-03-07
PRN,92.95,2022-03-07
PRNT,27.27,2022-03-07
PROV,16.09,2022-03-07
PRPH,6.36,2022-03-07
PRPL,6.54,2022-03-07
PSC,42.58,2022-03-07
PSCC,99.14,2022-03-07
PSCF,57.15,2022-03-07
PSCH,157.72,2022-03-07
PSCT,129.16,2022-03-07
PSCU,64.36,2022-03-07
PSET,53.07,2022-03-07
PSF,22.02,2022-03-07
PSI,116.04,2022-03-07
PSL,82.5,2022-03-07
PSMB,15.99,2022-03-07
PSMC,13.21,2022-03-07
PSMG,17.61,2022-03-07
PSMM,14.85,2022-03-07
PSR,106.79,2022-03-07
PTF,122.86,2022-03-07
PTH,127.1,2022-03-07
PTLC,37.49,2022-03-07
PTNQ,52.83,2022-03-07
PTNR,7.36,2022-03-07
PTSI,62.6,2022-03-07
PUI,35.34,2022-03-07
PW,46.76,2022-03-07
PWB,65.42,2022-03-07
PWC,106.43,2022-03-07
PWS,30.82,2022-03-07
PWZ,26.73,2022-03-07
PXS,1.0,2022-03-07
PY,41.95,2022-03-07
PYZ,88.37,2022-03-07
PZC,9.44,2022-03-07
ERTH,57.31,2022-03-07
PZT,24.75,2022-03-07
QAT,24.1,2022-03-07
QCLN,55.55,2022-03-07
QDEF,53.86,2022-03-07
QDYN,59.74,2022-03-07
QED,21.96,2022-03-07
QEMM,62.01,2022-03-07
QLC,46.84,2022-03-07
QLS,25.59,2022-03-07
QLTA,52.35,2022-03-07
QMN,26.31,2022-03-07
QMOM,46.46,2022-03-07
QQXT,76.88,2022-03-07
QRHC,6.38,2022-03-07
QRTEB,4.89,2022-03-07
QUS,117.19,2022-03-07
QWLD,99.16,2022-03-07
RALS,33.19,2022-03-07
RAND,14.5,2022-03-07
RAVI,75.05,2022-03-07
RBCN,8.95,2022-03-07
RBIN,23.9,2022-03-07
RBUS,38.01,2022-03-07
RCD,125.7,2022-03-07
RCG,2.42,2022-03-07
RCMT,7.01,2022-03-07
RCON,1.4,2022-03-07
RDIB,23.1,2022-03-07
REED,0.29,2022-03-07
REFR,2.0,2022-03-07
RETL,17.2,2022-03-07
REZ,92.54,2022-03-07
RFCI,23.85,2022-03-07
RFI,15.11,2022-03-07
RGCO,21.7,2022-03-07
RGT,10.56,2022-03-07
RHS,168.06,2022-03-07
RINF,31.83,2022-03-07
RIV,15.87,2022-03-07
RJZ,14.29,2022-03-07
RMBL,25.59,2022-03-07
RMCF,7.6,2022-03-07
RNDB,19.94,2022-03-07
RNDM,47.98,2022-03-07
RNDV,29.4,2022-03-07
RNEM,45.39,2022-03-07
RNLC,31.69,2022-03-07
RNMC,28.05,2022-03-07
RNSC,27.9,2022-03-07
ROBT,43.9,2022-03-07
RODM,27.12,2022-03-07
ROUS,40.38,2022-03-07
RSXJ,11.24,2022-03-07
RTM,170.03,2022-03-07
RVNU,27.67,2022-03-07
RWJ,116.19,2022-03-07
RXD,13.96,2022-03-07
RXL,92.48,2022-03-07
RYJ,57.35,2022-03-07
RYU,115.83,2022-03-07
RZV,93.36,2022-03-07
SAA,26.61,2022-03-07
SAMG,16.55,2022-03-07
SAR,27.72,2022-03-07
SBB,17.85,2022-03-07
SBIO,31.34,2022-03-07
SBM,49.48,2022-03-07
SBR,61.44,2022-03-07
SCC,12.25,2022-03-07
SCD,13.97,2022-03-07
SCKT,3.69,2022-03-07
SCX,7.15,2022-03-07
SDD,25.21,2022-03-07
SDEM,9.72,2022-03-07
SDP,12.24,2022-03-07
SDVY,27.17,2022-03-07
SECT,40.16,2022-03-07
SEF,12.79,2022-03-07
SELF,5.8,2022-03-07
SENEB,52.0,2022-03-07
SFBC,37.55,2022-03-07
SFIG,49.22,2022-03-07
SGA,22.5,2022-03-07
SGDM,32.9,2022-03-07
SGLB,1.97,2022-03-07
SHAG,49.44,2022-03-07
SHE,85.69,2022-03-07
SHIP,1.26,2022-03-07
SHYL,45.49,2022-03-07
SIEB,2.05,2022-03-07
SIF,7.69,2022-03-07
SIFY,2.92,2022-03-07
SIJ,17.01,2022-03-07
SIM,30.5,2022-03-07
SIZE,122.82,2022-03-07
SKOR,50.63,2022-03-07
SLNO,0.3,2022-03-07
SLVP,14.63,2022-03-07
SMCP,27.08,2022-03-07
SMDV,64.05,2022-03-07
SMED,5.65,2022-03-07
SMLF,52.47,2022-03-07
SMLV,112.27,2022-03-07
SMMD,58.22,2022-03-07
SMMU,50.55,2022-03-07
SMMV,35.75,2022-03-07
SMSI,3.86,2022-03-07
SMTS,1.66,2022-03-07
SNES,0.72,2022-03-07
SNFCA,9.74,2022-03-07
SNMP,0.89,2022-03-07
SNSR,30.51,2022-03-07
SOFO,3.17,2022-03-07
SOL,5.94,2022-03-07
FAIL,23.59,2022-03-07
SOYB,27.2,2022-03-07
SPCB,0.53,2022-03-07
SPDN,15.77,2022-03-07
SPDV,30.99,2022-03-07
SPE,14.63,2022-03-07
SPI,3.47,2022-03-07
SPMO,55.43,2022-03-07
SPMV,38.12,2022-03-07
SPPP,20.32,2022-03-07
SPRO,8.27,2022-03-07
SPTS,30.05,2022-03-07
SPUU,89.89,2022-03-07
SPVM,50.63,2022-03-07
SPVU,42.83,2022-03-07
SPXE,89.94,2022-03-07
SPXN,88.61,2022-03-07
SPXT,72.63,2022-03-07
SPXV,87.84,2022-03-07
