indicator_id,country_id,date_id,stat,created_at,updated_at
2,1,38319,5.4,2004-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38289,5.5,2004-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38258,5.4,2004-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38228,5.4,2004-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38197,5.5,2004-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38166,5.6,2004-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38136,5.6,2004-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38105,5.6,2004-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38075,5.8,2004-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38044,5.6,2004-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,38015,5.7,2004-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37984,5.7,2003-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37953,5.8,2003-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37923,6,2003-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37892,6.1,2003-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37862,6.1,2003-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37831,6.2,2003-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37800,6.3,2003-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37770,6.1,2003-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37739,6,2003-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37709,5.9,2003-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37678,5.9,2003-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37650,5.8,2003-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37619,6,2002-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37588,5.9,2002-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37558,5.7,2002-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37527,5.7,2002-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37497,5.7,2002-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37466,5.8,2002-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37435,5.8,2002-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37405,5.8,2002-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37374,5.9,2002-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37344,5.7,2002-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37313,5.7,2002-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37285,5.7,2002-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37254,5.7,2001-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37223,5.5,2001-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37193,5.3,2001-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37162,5,2001-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37132,4.9,2001-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37101,4.6,2001-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37070,4.5,2001-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37040,4.3,2001-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,37009,4.4,2001-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36979,4.3,2001-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36948,4.2,2001-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36920,4.2,2001-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36889,3.9,2000-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36858,3.9,2000-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36828,3.9,2000-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36797,3.9,2000-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36767,4.1,2000-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36736,4,2000-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36705,4,2000-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36675,4,2000-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36644,3.8,2000-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36614,4,2000-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36583,4.1,2000-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36554,4,2000-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36523,4,1999-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36492,4.1,1999-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36462,4.1,1999-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36431,4.2,1999-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36401,4.2,1999-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36370,4.3,1999-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36339,4.3,1999-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36309,4.2,1999-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36278,4.3,1999-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36248,4.2,1999-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36217,4.4,1999-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36189,4.3,1999-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36158,4.4,1998-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36127,4.4,1998-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36097,4.5,1998-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36066,4.6,1998-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36036,4.5,1998-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,36005,4.5,1998-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35974,4.5,1998-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35944,4.4,1998-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35913,4.3,1998-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35883,4.7,1998-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35852,4.6,1998-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35824,4.6,1998-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35793,4.7,1997-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35762,4.6,1997-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35732,4.7,1997-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35701,4.9,1997-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35671,4.8,1997-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35640,4.9,1997-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35609,5,1997-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35579,4.9,1997-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35548,5.1,1997-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35518,5.2,1997-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35487,5.2,1997-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35459,5.3,1997-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35428,5.4,1996-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35397,5.4,1996-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35367,5.2,1996-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35336,5.2,1996-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35306,5.1,1996-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35275,5.5,1996-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35244,5.3,1996-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35214,5.6,1996-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35183,5.6,1996-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35153,5.5,1996-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35122,5.5,1996-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35093,5.6,1996-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35062,5.6,1995-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35031,5.6,1995-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,35001,5.5,1995-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34970,5.6,1995-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34940,5.7,1995-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34909,5.7,1995-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34878,5.6,1995-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34848,5.6,1995-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34817,5.8,1995-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34787,5.4,1995-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34756,5.4,1995-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34728,5.6,1995-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34697,5.5,1994-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34666,5.6,1994-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34636,5.8,1994-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34605,5.9,1994-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34575,6,1994-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34544,6.1,1994-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34513,6.1,1994-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34483,6.1,1994-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34452,6.4,1994-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34422,6.5,1994-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34391,6.6,1994-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34363,6.6,1994-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34332,6.5,1993-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34301,6.6,1993-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34271,6.8,1993-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34240,6.7,1993-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34210,6.8,1993-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34179,6.9,1993-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34148,7,1993-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34118,7.1,1993-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34087,7.1,1993-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34057,7,1993-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,34026,7.1,1993-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33998,7.3,1993-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33967,7.4,1992-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33936,7.4,1992-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33906,7.3,1992-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33875,7.6,1992-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33845,7.6,1992-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33814,7.7,1992-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33783,7.8,1992-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33753,7.6,1992-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33722,7.4,1992-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33692,7.4,1992-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33661,7.4,1992-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33632,7.3,1992-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33601,7.3,1991-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33570,7,1991-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33540,7,1991-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33509,6.9,1991-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33479,6.9,1991-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33448,6.8,1991-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33417,6.9,1991-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33387,6.9,1991-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33356,6.7,1991-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33326,6.8,1991-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33295,6.6,1991-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33267,6.4,1991-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33236,6.3,1990-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33205,6.2,1990-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33175,5.9,1990-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33144,5.9,1990-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33114,5.7,1990-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33083,5.5,1990-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33052,5.2,1990-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,33022,5.4,1990-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32991,5.4,1990-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32961,5.2,1990-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32930,5.3,1990-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32902,5.4,1990-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32871,5.4,1989-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32840,5.4,1989-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32810,5.3,1989-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32779,5.3,1989-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32749,5.2,1989-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32718,5.2,1989-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32687,5.3,1989-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32657,5.2,1989-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32626,5.2,1989-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32596,5,1989-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32565,5.2,1989-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32537,5.4,1989-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32506,5.3,1988-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32475,5.3,1988-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32445,5.4,1988-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32414,5.4,1988-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32384,5.6,1988-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32353,5.4,1988-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32322,5.4,1988-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32292,5.6,1988-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32261,5.4,1988-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32231,5.7,1988-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32200,5.7,1988-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32171,5.7,1988-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32140,5.7,1987-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32109,5.8,1987-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32079,6,1987-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32048,5.9,1987-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,32018,6,1987-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31987,6.1,1987-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31956,6.2,1987-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31926,6.3,1987-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31895,6.3,1987-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31865,6.6,1987-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31834,6.6,1987-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31806,6.6,1987-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31775,6.6,1986-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31744,6.9,1986-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31714,7,1986-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31683,7,1986-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31653,6.9,1986-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31622,7,1986-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31591,7.2,1986-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31561,7.2,1986-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31530,7.1,1986-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31500,7.2,1986-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31469,7.2,1986-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31441,6.7,1986-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31410,7,1985-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31379,7,1985-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31349,7.1,1985-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31318,7.1,1985-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31288,7.1,1985-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31257,7.4,1985-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31226,7.4,1985-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31196,7.2,1985-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31165,7.3,1985-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31135,7.2,1985-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31104,7.2,1985-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31076,7.3,1985-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31045,7.3,1984-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,31014,7.2,1984-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30984,7.4,1984-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30953,7.3,1984-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30923,7.5,1984-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30892,7.5,1984-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30861,7.2,1984-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30831,7.4,1984-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30800,7.7,1984-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30770,7.8,1984-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30739,7.8,1984-02-29 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30710,8,1984-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30679,8.3,1983-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30648,8.5,1983-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30618,8.8,1983-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30587,9.2,1983-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30557,9.5,1983-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30526,9.4,1983-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30495,10.1,1983-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30465,10.1,1983-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30434,10.2,1983-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30404,10.3,1983-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30373,10.4,1983-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30345,10.4,1983-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30314,10.8,1982-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30283,10.8,1982-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30253,10.4,1982-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30222,10.1,1982-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30192,9.8,1982-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30161,9.8,1982-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30130,9.6,1982-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30100,9.4,1982-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30069,9.3,1982-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30039,9,1982-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,30008,8.9,1982-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29980,8.6,1982-01-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29949,8.5,1981-12-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29918,8.3,1981-11-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29888,7.9,1981-10-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29857,7.6,1981-09-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29827,7.4,1981-08-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29796,7.2,1981-07-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29765,7.5,1981-06-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29735,7.5,1981-05-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29704,7.2,1981-04-30 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29674,7.4,1981-03-31 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
2,1,29643,7.4,1981-02-28 08:00:00.000 +0800,2022-03-11 18:01:41.839 +0800
