sentiment_id,date_id,stat,created_at,updated_at
1,34961,46,1995-09-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34954,46,1995-09-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34947,37,1995-09-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34940,38,1995-08-31 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34933,35,1995-08-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34926,36,1995-08-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34919,40,1995-08-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34912,38,1995-08-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34905,41,1995-07-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34898,43,1995-07-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34891,44,1995-07-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34884,35,1995-07-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34877,35,1995-06-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34870,48,1995-06-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34863,36,1995-06-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34856,44,1995-06-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34849,39,1995-06-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34842,44,1995-05-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34835,42,1995-05-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34828,44,1995-05-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34821,42,1995-05-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34814,52,1995-04-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34807,37,1995-04-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34800,40,1995-04-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34793,42,1995-04-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34786,52,1995-03-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34779,47,1995-03-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34772,39,1995-03-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34765,48,1995-03-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34758,53,1995-03-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34751,46,1995-02-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34744,43,1995-02-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34737,34,1995-02-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34730,38,1995-02-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34723,38,1995-01-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34716,37,1995-01-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34709,36,1995-01-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34702,44,1995-01-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34695,40,1994-12-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34688,42,1994-12-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34681,33,1994-12-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34674,30,1994-12-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34666,44,1994-11-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34659,39,1994-11-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34653,39,1994-11-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34646,37,1994-11-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34639,40,1994-11-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34632,43,1994-10-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34625,39,1994-10-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34618,35,1994-10-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34611,33,1994-10-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34604,38,1994-09-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34597,37,1994-09-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34590,45,1994-09-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34583,47,1994-09-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34576,43,1994-09-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34569,32,1994-08-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34562,30,1994-08-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34555,34,1994-08-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34548,22,1994-08-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34541,27,1994-07-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34534,34,1994-07-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34527,25,1994-07-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34520,28,1994-07-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34513,32,1994-06-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34506,29,1994-06-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34499,32,1994-06-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34492,28,1994-06-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34485,39,1994-06-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34478,29,1994-05-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34471,22,1994-05-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34464,38,1994-05-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34457,32,1994-05-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34450,27,1994-04-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34443,26,1994-04-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34436,29,1994-04-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34429,28,1994-04-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34422,23,1994-03-31 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34415,29,1994-03-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34408,24,1994-03-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34401,29,1994-03-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34394,31,1994-03-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34387,41,1994-02-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34380,40,1994-02-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34373,49,1994-02-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34366,38,1994-02-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34359,41,1994-01-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34352,48,1994-01-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34345,38,1994-01-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34338,40,1994-01-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34331,44,1993-12-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34324,36,1993-12-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34317,33,1993-12-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34310,37,1993-12-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34303,33,1993-12-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34295,45,1993-11-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34289,34,1993-11-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34282,35,1993-11-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34275,32,1993-11-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34269,43,1993-10-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34262,42,1993-10-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34255,31,1993-10-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34248,29,1993-10-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34241,26,1993-10-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34234,28,1993-09-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34227,32,1993-09-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34220,30,1993-09-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34213,38,1993-09-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34206,27,1993-08-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34199,29,1993-08-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34192,25,1993-08-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34185,26,1993-08-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34178,25,1993-07-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34171,24,1993-07-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34164,22,1993-07-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34157,21,1993-07-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34150,18,1993-07-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34143,28,1993-06-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34136,22,1993-06-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34129,23,1993-06-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34122,33,1993-06-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34115,24,1993-05-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34108,21,1993-05-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34101,20,1993-05-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34094,21,1993-05-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34087,22,1993-04-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34080,28,1993-04-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34073,31,1993-04-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34066,32,1993-04-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34059,37,1993-04-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34052,43,1993-03-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34045,41,1993-03-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34038,45,1993-03-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34031,27,1993-03-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34024,34,1993-02-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34017,46,1993-02-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34010,47,1993-02-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,34003,44,1993-02-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33996,40,1993-01-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33989,41,1993-01-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33982,54,1993-01-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33975,20,1993-01-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33968,60,1993-01-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33960,55,1992-12-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33954,63,1992-12-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33947,43,1992-12-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33940,37,1992-12-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33931,43,1992-11-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33926,48,1992-11-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33919,37,1992-11-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33912,49,1992-11-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33905,35,1992-10-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33898,21,1992-10-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33891,20,1992-10-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33884,21,1992-10-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33877,30,1992-10-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33870,25,1992-09-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33863,21,1992-09-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33856,22,1992-09-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33849,14,1992-09-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33842,30,1992-08-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33835,22,1992-08-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33828,26,1992-08-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33819,28,1992-08-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33814,22,1992-07-31 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33807,32,1992-07-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33800,29,1992-07-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33792,23,1992-07-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33785,21,1992-07-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33779,39,1992-06-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33772,35,1992-06-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33765,31,1992-06-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33758,41,1992-06-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33751,41,1992-05-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33744,48,1992-05-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33737,40,1992-05-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33730,43,1992-05-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33723,29,1992-05-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33716,52,1992-04-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33709,37,1992-04-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33702,43,1992-04-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33695,35,1992-04-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33688,43,1992-03-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33681,48,1992-03-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33674,38,1992-03-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33667,45,1992-03-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33660,43,1992-02-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33653,47,1992-02-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33646,46,1992-02-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33639,36,1992-02-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33632,47,1992-01-31 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33625,46,1992-01-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33618,51,1992-01-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33611,48,1992-01-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33604,49,1992-01-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33597,39,1991-12-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33590,36,1991-12-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33583,33,1991-12-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33576,23,1991-12-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33567,33,1991-11-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33562,48,1991-11-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33555,38,1991-11-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33548,32,1991-11-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33541,52,1991-11-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33534,31,1991-10-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33527,30,1991-10-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33520,39,1991-10-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33513,35,1991-10-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33506,31,1991-09-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33499,32,1991-09-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33492,43,1991-09-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33485,36,1991-09-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33478,41,1991-08-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33471,32,1991-08-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33464,37,1991-08-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33457,26,1991-08-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33450,33,1991-08-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33443,35,1991-07-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33436,27,1991-07-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33429,41,1991-07-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33420,28,1991-07-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33415,28,1991-06-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33408,44,1991-06-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33401,47,1991-06-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33394,46,1991-06-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33387,42,1991-05-31 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33380,38,1991-05-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33373,42,1991-05-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33366,38,1991-05-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33359,39,1991-05-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33352,55,1991-04-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33345,39,1991-04-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33338,43,1991-04-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33331,58,1991-04-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33324,47,1991-03-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33317,42,1991-03-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33310,55,1991-03-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33303,50,1991-03-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33296,50,1991-03-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33289,57,1991-02-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33282,46,1991-02-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33275,36,1991-02-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33268,29,1991-02-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33261,25,1991-01-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33254,22,1991-01-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33247,22,1991-01-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33240,31,1991-01-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33233,30,1990-12-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33226,16,1990-12-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33219,31,1990-12-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33212,26,1990-12-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33205,22,1990-11-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33196,16,1990-11-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33191,12,1990-11-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33184,20,1990-11-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33177,20,1990-11-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33170,23,1990-10-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33163,13,1990-10-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33156,21,1990-10-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33149,15,1990-10-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33142,26,1990-09-28 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33135,13,1990-09-21 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33128,16,1990-09-14 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33121,33,1990-09-07 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33114,23,1990-08-31 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33107,25,1990-08-24 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33100,18,1990-08-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33093,25,1990-08-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33086,26,1990-08-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33079,52,1990-07-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33072,40,1990-07-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33065,40,1990-07-13 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33058,28,1990-07-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33051,31,1990-06-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33044,34,1990-06-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33037,43,1990-06-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33030,35,1990-06-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33023,37,1990-06-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33016,39,1990-05-25 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33009,37,1990-05-18 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,33002,28,1990-05-11 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32995,20,1990-05-04 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32988,28,1990-04-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32981,34,1990-04-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32973,27,1990-04-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32967,38,1990-04-06 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32960,34,1990-03-30 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32953,37,1990-03-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32946,25,1990-03-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32939,22,1990-03-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32932,21,1990-03-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32925,24,1990-02-23 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32918,23,1990-02-16 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32911,19,1990-02-09 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32904,15,1990-02-02 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32897,24,1990-01-26 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32890,31,1990-01-19 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32883,45,1990-01-12 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32876,40,1990-01-05 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32869,35,1989-12-29 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32862,36,1989-12-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32855,42,1989-12-15 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32848,31,1989-12-08 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32841,28,1989-12-01 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32832,27,1989-11-22 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32827,24,1989-11-17 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32820,27,1989-11-10 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32813,37,1989-11-03 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32806,36,1989-10-27 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
1,32799,39,1989-10-20 08:00:00.000 +0800,2022-03-11 17:13:33.082 +0800
