ticker,price,date
BHV,17.85,2022-03-06
BIBL,34.78,2022-03-06
BICK,28.9,2022-03-06
BIS,28.31,2022-03-06
BJK,38.83,2022-03-06
BKN,16.76,2022-03-06
BKSC,20.29,2022-03-06
BKYI,2.13,2022-03-06
BLE,13.5,2022-03-06
BLES,34.23,2022-03-06
BLFS,24.0,2022-03-06
BLHY,23.39,2022-03-06
BLIN,1.8,2022-03-06
BLNG,9.75,2022-03-06
BLNK,22.43,2022-03-06
BME,43.43,2022-03-06
BMRA,4.1,2022-03-06
BNDC,25.09,2022-03-06
BNTC,2.21,2022-03-06
BOSS,28.14,2022-03-06
BOTJ,14.95,2022-03-06
BOXL,1.04,2022-03-06
BPTH,3.59,2022-03-06
BRN,3.4,2022-03-06
NRXP,2.53,2022-03-06
BRQS,0.28,2022-03-06
BSCN,21.21,2022-03-06
BSCP,21.29,2022-03-06
BSCR,20.81,2022-03-06
BSJO,23.99,2022-03-06
BSJP,23.81,2022-03-06
BSQR,1.62,2022-03-06
BTA,12.48,2022-03-06
BTEC,37.41,2022-03-06
BTN,2.92,2022-03-06
BUR,8.61,2022-03-06
BVXV,1.19,2022-03-06
BWG,10.4,2022-03-06
BYLD,23.95,2022-03-06
BYSI,1.99,2022-03-06
BZQ,11.81,2022-03-06
CAAS,2.55,2022-03-06
CACG,42.48,2022-03-06
CALF,40.74,2022-03-06
CANF,1.12,2022-03-06
CAPR,4.58,2022-03-06
CARV,6.99,2022-03-06
CARZ,54.11,2022-03-06
CBAN,18.67,2022-03-06
CBFV,25.21,2022-03-06
CBON,24.85,2022-03-06
CCM,1.99,2022-03-06
CCNE,25.79,2022-03-06
CCOR,30.55,2022-03-06
CDL,61.72,2022-03-06
CEFS,19.72,2022-03-06
CEMB,45.92,2022-03-06
CEMI,0.79,2022-03-06
CEW,16.84,2022-03-06
CEY,21.02,2022-03-06
CFA,71.98,2022-03-06
CFBK,21.2,2022-03-06
CGA,9.1,2022-03-06
CGO,13.54,2022-03-06
CGW,50.51,2022-03-06
CHCI,4.85,2022-03-06
CHGX,30.31,2022-03-06
CHIE,14.16,2022-03-06
CHII,15.57,2022-03-06
CHIM,24.09,2022-03-06
CHN,15.23,2022-03-06
CHNR,0.96,2022-03-06
CID,31.39,2022-03-06
CIL,40.06,2022-03-06
CINR,20.31,2022-03-06
CIX,22.72,2022-03-06
CIZ,30.36,2022-03-06
CIZN,18.37,2022-03-06
CJJD,0.33,2022-03-06
CKX,12.44,2022-03-06
CLBS,0.7,2022-03-06
CLFD,59.63,2022-03-06
CLGN,9.73,2022-03-06
CLIX,45.08,2022-03-06
CLRB,0.47,2022-03-06
CLRG,33.8,2022-03-06
CLRO,0.85,2022-03-06
CLTL,105.57,2022-03-06
CMF,60.02,2022-03-06
CMU,4.08,2022-03-06
CN,34.48,2022-03-06
CNCR,17.01,2022-03-06
CNFR,2.41,2022-03-06
CNXT,39.94,2022-03-06
CNYA,39.79,2022-03-06
COCP,0.51,2022-03-06
CODA,6.06,2022-03-06
CODX,5.53,2022-03-06
COHN,13.23,2022-03-06
COM,34.52,2022-03-06
COMB,32.84,2022-03-06
COMT,42.02,2022-03-06
COW,37.76,2022-03-06
COWZ,48.98,2022-03-06
CPHC,20.0,2022-03-06
CPI,27.78,2022-03-06
CPSH,2.68,2022-03-06
CPSS,11.34,2022-03-06
CROC,46.87,2022-03-06
CRT,15.88,2022-03-06
CSA,63.96,2022-03-06
CSB,59.46,2022-03-06
CSF,59.46,2022-03-06
CSM,51.64,2022-03-06
CSML,34.38,2022-03-06
CSPI,7.27,2022-03-06
CSWC,24.41,2022-03-06
CTHR,1.74,2022-03-06
CTIB,0.93,2022-03-06
CTXR,1.52,2022-03-06
CUT,33.31,2022-03-06
CVLY,22.35,2022-03-06
CVM,4.96,2022-03-06
CVR,26.09,2022-03-06
CWBC,13.69,2022-03-06
CWS,47.6,2022-03-06
CYAN,3.02,2022-03-06
CYRN,6.68,2022-03-06
CZA,91.6,2022-03-06
CZNC,24.93,2022-03-06
DAC,88.97,2022-03-06
DALT,9.81,2022-03-06
DARE,1.49,2022-03-06
DBAW,30.73,2022-03-06
DBB,26.97,2022-03-06
DBE,24.09,2022-03-06
DBEZ,33.46,2022-03-06
DBP,52.9,2022-03-06
DBS,35.54,2022-03-06
DDF,10.79,2022-03-06
DDG,11.1,2022-03-06
DDLS,32.02,2022-03-06
DEX,8.87,2022-03-06
DFND,36.84,2022-03-06
DGICB,13.24,2022-03-06
DGLY,1.0,2022-03-06
DGRS,44.62,2022-03-06
DGT,107.41,2022-03-06
DIG,135.44,2022-03-06
DIM,61.26,2022-03-06
DISCB,28.1,2022-03-06
DIT,175.81,2022-03-06
DIV,20.73,2022-03-06
DIVA,26.05,2022-03-06
DIVB,40.76,2022-03-06
DIVO,36.51,2022-03-06
DJCO,318.48,2022-03-06
DJD,45.39,2022-03-06
DLHC,17.46,2022-03-06
DLNG,2.99,2022-03-06
DLPN,4.16,2022-03-06
DMB,13.38,2022-03-06
DMLP,23.5,2022-03-06
DMRI,47.35,2022-03-06
DMRL,73.6,2022-03-06
DMRM,56.73,2022-03-06
DMRS,54.99,2022-03-06
DNL,37.9,2022-03-06
DOGZ,3.42,2022-03-06
DRD,10.26,2022-03-06
DRW,22.67,2022-03-06
DSWL,3.72,2022-03-06
DTD,63.27,2022-03-06
DTEA,2.82,2022-03-06
DTEC,40.02,2022-03-06
DTF,13.49,2022-03-06
DUG,24.51,2022-03-06
DUSA,31.7,2022-03-06
DUSL,39.08,2022-03-06
DVYA,38.38,2022-03-06
DWAC,97.54,2022-03-06
DWAT,11.43,2022-03-06
DWCR,30.81,2022-03-06
DWLD,26.14,2022-03-06
DWPP,31.93,2022-03-06
DXF,0.62,2022-03-06
DYNT,0.71,2022-03-06
DZSI,14.0,2022-03-06
EAST,0.93,2022-03-06
EBND,22.52,2022-03-06
ECF,10.4,2022-03-06
ECNS,41.12,2022-03-06
EDEN,92.82,2022-03-06
EDF,6.0,2022-03-06
EDOW,30.27,2022-03-06
EEA,8.42,2022-03-06
EEH,33.05,2022-03-06
EEMD,21.1,2022-03-06
EEMO,16.34,2022-03-06
EEMS,54.5,2022-03-06
EEMX,67.72,2022-03-06
EET,70.45,2022-03-06
EFAS,14.51,2022-03-06
EFAX,72.26,2022-03-06
EFNL,36.56,2022-03-06
EFO,39.98,2022-03-06
EFOI,1.32,2022-03-06
EIS,70.72,2022-03-06
EKAR,35.47,2022-03-06
ELLO,26.45,2022-03-06
ELMD,12.13,2022-03-06
ELTK,3.69,2022-03-06
ELVT,3.2,2022-03-06
EMBH,20.95,2022-03-06
EMCF,28.01,2022-03-06
EMDV,51.79,2022-03-06
EMF,13.59,2022-03-06
EMIF,22.21,2022-03-06
EMSH,65.4,2022-03-06
EMTL,45.79,2022-03-06
EMTY,15.66,2022-03-06
EMX,2.45,2022-03-06
EMXC,56.07,2022-03-06
ENFR,22.06,2022-03-06
ENG,1.5,2022-03-06
ENSV,1.35,2022-03-06
ENTR,11.78,2022-03-06
ENX,11.14,2022-03-06
ENZL,55.96,2022-03-06
EOT,20.32,2022-03-06
EPIX,7.01,2022-03-06
EPRF,21.74,2022-03-06
EPS,46.52,2022-03-06
EQAL,44.95,2022-03-06
EQL,104.77,2022-03-06
EQRR,52.37,2022-03-06
EQS,2.6,2022-03-06
ERH,13.64,2022-03-06
ERO,16.06,2022-03-06
ERYP,1.45,2022-03-06
ESBK,22.88,2022-03-06
ESCA,13.14,2022-03-06
ESEA,28.78,2022-03-06
ESG,104.52,2022-03-06
ESGD,69.35,2022-03-06
ESGG,134.63,2022-03-06
ESGN,26.09,2022-03-06
ESGS,38.51,2022-03-06
ESGU,96.94,2022-03-06
ESQ,32.71,2022-03-06
ETHO,56.13,2022-03-06
ETX,21.21,2022-03-06
EUDG,29.27,2022-03-06
EUDV,45.43,2022-03-06
EUFX,46.89,2022-03-06
EUO,27.99,2022-03-06
EURL,21.76,2022-03-06
EURZ,21.65,2022-03-06
EUSA,81.96,2022-03-06
EVFM,0.44,2022-03-06
EVG,11.61,2022-03-06
EVGN,1.18,2022-03-06
EVK,1.55,2022-03-06
EVLMC,99.96,2022-03-06
EVN,12.66,2022-03-06
EVOK,0.6,2022-03-06
EVSTC,99.96,2022-03-06
EVX,143.54,2022-03-06
EWK,18.42,2022-03-06
EWRE,39.31,2022-03-06
EWSC,79.52,2022-03-06
EWUS,36.2,2022-03-06
EWV,15.46,2022-03-06
EXD,11.51,2022-03-06
EYEN,3.01,2022-03-06
EYLD,30.7,2022-03-06
EZJ,37.74,2022-03-06
FAAR,34.03,2022-03-06
FAB,73.66,2022-03-06
FAD,107.39,2022-03-06
FAMI,0.17,2022-03-06
FAN,18.53,2022-03-06
FAT,7.35,2022-03-06
FBGX,608.38,2022-03-06
FBND,51.14,2022-03-06
FCA,26.95,2022-03-06
FCAL,52.6,2022-03-06
FCAP,39.84,2022-03-06
FCEF,22.66,2022-03-06
FCO,6.46,2022-03-06
FCOM,43.84,2022-03-06
FCOR,51.91,2022-03-06
FDBC,47.52,2022-03-06
FDD,12.46,2022-03-06
FDIV,48.99,2022-03-06
FDLO,48.52,2022-03-06
FDM,60.3,2022-03-06
FDMO,48.2,2022-03-06
FDRR,43.35,2022-03-06
FDTS,42.19,2022-03-06
FEIM,9.01,2022-03-06
FEM,25.13,2022-03-06
FEO,10.92,2022-03-06
FEP,35.14,2022-03-06
FEX,85.71,2022-03-06
FFA,19.75,2022-03-06
FFBW,12.0,2022-03-06
FFHG,34.27,2022-03-06
FFHL,7.05,2022-03-06
FFIU,24.86,2022-03-06
FFSG,34.12,2022-03-06
FFTG,28.03,2022-03-06
FFTI,22.89,2022-03-06
FIBR,95.5,2022-03-06
FIDI,20.3,2022-03-06
FIVA,22.44,2022-03-06
FIW,81.37,2022-03-06
FIXD,51.47,2022-03-06
FJP,48.14,2022-03-06
FKU,36.26,2022-03-06
FLAU,29.35,2022-03-06
FLAX,23.9,2022-03-06
FLBR,21.21,2022-03-06
FLCA,34.64,2022-03-06
FLCH,22.01,2022-03-06
FLCO,24.14,2022-03-06
FLEH,25.06,2022-03-06
FLFR,25.87,2022-03-06
FLGB,23.64,2022-03-06
FLGR,20.25,2022-03-06
FLGT,53.84,2022-03-06
FLHK,22.96,2022-03-06
FLIN,29.06,2022-03-06
FLIY,22.01,2022-03-06
FLJH,28.83,2022-03-06
FLJP,27.02,2022-03-06
FLKR,24.78,2022-03-06
FLLV,47.69,2022-03-06
FLM,51.97,2022-03-06
FLMB,25.91,2022-03-06
FLMI,25.63,2022-03-06
FLMX,24.67,2022-03-06
FLN,18.86,2022-03-06
FLQD,35.13,2022-03-06
FLQG,38.8,2022-03-06
FLQH,27.05,2022-03-06
FLQL,43.67,2022-03-06
FLQM,44.02,2022-03-06
FLQS,35.81,2022-03-06
FLRT,48.31,2022-03-06
FLRU,9.1,2022-03-06
FLSW,31.59,2022-03-06
FLTW,43.71,2022-03-06
FMAT,47.02,2022-03-06
FMB,54.72,2022-03-06
FMF,48.24,2022-03-06
FMN,13.45,2022-03-06
FMY,12.82,2022-03-06
FNCB,9.74,2022-03-06
FNDC,34.29,2022-03-06
FNGD,61.45,2022-03-06
FNK,45.64,2022-03-06
FORD,1.57,2022-03-06
FORTY,101.05,2022-03-06
FPA,29.97,2022-03-06
FPAY,1.51,2022-03-06
FPEI,19.37,2022-03-06
FPXI,47.29,2022-03-06
FQAL,50.58,2022-03-06
FRD,8.17,2022-03-06
FSBW,30.94,2022-03-06
FSFG,25.25,2022-03-06
FSI,3.57,2022-03-06
FSTA,45.81,2022-03-06
FTA,69.29,2022-03-06
FTAG,30.97,2022-03-06
FTFT,0.7,2022-03-06
FTGC,29.25,2022-03-06
FTHI,22.06,2022-03-06
FTLB,21.93,2022-03-06
FTRI,16.05,2022-03-06
FTSD,93.06,2022-03-06
FTXD,33.4,2022-03-06
FTXG,26.84,2022-03-06
FTXH,25.51,2022-03-06
FTXL,66.95,2022-03-06
FTXN,25.47,2022-03-06
FTXR,30.98,2022-03-06
FUE,12.09,2022-03-06
FUNC,21.65,2022-03-06
FUND,8.67,2022-03-06
FUSB,11.1,2022-03-06
FUT,39.9,2022-03-06
FUTY,45.75,2022-03-06
FUV,6.41,2022-03-06
FV,47.28,2022-03-06
FXA,73.15,2022-03-06
FXB,127.44,2022-03-06
FXD,54.79,2022-03-06
FXG,63.41,2022-03-06
FXH,112.06,2022-03-06
FXL,110.73,2022-03-06
FYC,64.97,2022-03-06
FYLD,26.55,2022-03-06
FYX,89.98,2022-03-06
GAA,29.91,2022-03-06
GAM,40.73,2022-03-06
GAMR,73.32,2022-03-06
GBAB,21.16,2022-03-06
GBF,117.03,2022-03-06
GBIL,99.99,2022-03-06
GBR,3.8,2022-03-06
GCV,6.21,2022-03-06
GDO,15.61,2022-03-06
GENE,1.95,2022-03-06
GEVO,3.31,2022-03-06
GFED,31.58,2022-03-06
GGZ,13.62,2022-03-06
GHYB,47.28,2022-03-06
GHYG,46.08,2022-03-06
GIGB,50.82,2022-03-06
GIGM,1.87,2022-03-06
GILT,8.01,2022-03-06
GLBS,2.08,2022-03-06
GLBZ,12.39,2022-03-06
GLDI,8.68,2022-03-06
GLU,19.68,2022-03-06
GLV,9.33,2022-03-06
GMOM,32.36,2022-03-06
GNTY,35.41,2022-03-06
GNUS,0.84,2022-03-06
GOEX,32.13,2022-03-06
GQRE,68.11,2022-03-06
GRES,34.03,2022-03-06
GRF,9.3,2022-03-06
GRID,85.85,2022-03-06
GRN,25.88,2022-03-06
GRNB,25.39,2022-03-06
GRU,7.28,2022-03-06
GSEU,31.29,2022-03-06
GSEW,64.67,2022-03-06
GSIT,4.0,2022-03-06
GSJY,33.91,2022-03-06
GSP,24.99,2022-03-06
GSSC,60.79,2022-03-06
GTIM,4.04,2022-03-06
GTO,53.69,2022-03-06
GTYH,3.76,2022-03-06
GVIP,87.27,2022-03-06
GVP,1.49,2022-03-06
GWGH,5.46,2022-03-06
GYLD,14.44,2022-03-06
GYRO,12.64,2022-03-06
HAP,52.2,2022-03-06
HBCP,39.61,2022-03-06
HDAW,24.5,2022-03-06
HDEF,23.07,2022-03-06
HEEM,27.41,2022-03-06
HEWC,33.48,2022-03-06
HEWU,22.77,2022-03-06
HFBL,21.0,2022-03-06
HFXI,22.2,2022-03-06
HGSH,2.89,2022-03-06
HIE,10.89,2022-03-06
HIHO,3.05,2022-03-06
HJPX,32.51,2022-03-06
HMG,22.8,2022-03-06
HMNF,25.01,2022-03-06
HMOP,40.39,2022-03-06
HNDL,24.17,2022-03-06
HNNA,9.99,2022-03-06
HNRG,4.16,2022-03-06
HOLD,98.1,2022-03-06
HPF,18.39,2022-03-06
HPI,18.61,2022-03-06
HPS,17.34,2022-03-06
HRZN,15.15,2022-03-06
HSCZ,32.36,2022-03-06
HTRB,37.99,2022-03-06
HTUS,30.43,2022-03-06
HTY,6.62,2022-03-06
HURC,33.57,2022-03-06
HUSA,1.9,2022-03-06
HVBC,21.22,2022-03-06
HWBK,25.42,2022-03-06
HYB,8.29,2022-03-06
HYDB,48.73,2022-03-06
HYDW,48.44,2022-03-06
HYGH,84.62,2022-03-06
HYHG,60.25,2022-03-06
HYLS,45.96,2022-03-06
HYLV,23.72,2022-03-06
HYUP,44.91,2022-03-06
HYXU,48.32,2022-03-06
IBA,38.49,2022-03-06
IBCE,24.36,2022-03-06
IBDN,25.06,2022-03-06
IBDO,25.38,2022-03-06
IBDP,25.35,2022-03-06
IBDR,25.29,2022-03-06
IBDS,25.64,2022-03-06
IBMK,25.95,2022-03-06
IBML,25.65,2022-03-06
ICCC,8.38,2022-03-06
ICCH,16.9,2022-03-06
ICOW,30.09,2022-03-06
ICSH,50.24,2022-03-06
ICVT,80.69,2022-03-06
IDEV,59.97,2022-03-06
IDHD,25.37,2022-03-06
IDIV,9.58,2022-03-06
IDLB,26.85,2022-03-06
IDMO,31.94,2022-03-06
IDU,86.78,2022-03-06
IEO,80.77,2022-03-06
IFV,19.25,2022-03-06
IGC,1.03,2022-03-06
IGEB,49.57,2022-03-06
IGLD,21.49,2022-03-06
IGM,362.52,2022-03-06
IGRO,63.11,2022-03-06
IHC,57.01,2022-03-06
IHE,186.81,2022-03-06
IHF,279.69,2022-03-06
IHIT,8.84,2022-03-06
IHT,3.66,2022-03-06
IHTA,9.09,2022-03-06
IHY,21.65,2022-03-06
IMLP,14.68,2022-03-06
IMMP,2.75,2022-03-06
IMOM,27.94,2022-03-06
IMRN,2.85,2022-03-06
IMTB,48.76,2022-03-06
IMTE,6.2,2022-03-06
INDF,31.06,2022-03-06
INFR,31.99,2022-03-06
INKM,33.99,2022-03-06
INOD,5.07,2022-03-06
INSE,12.59,2022-03-06
INSI,18.15,2022-03-06
INTF,26.43,2022-03-06
INTG,54.18,2022-03-06
INVE,15.31,2022-03-06
IPO,40.26,2022-03-06
IPOS,18.71,2022-03-06
IPWR,8.29,2022-03-06
IQDE,21.76,2022-03-06
IQDG,34.5,2022-03-06
IQDY,27.55,2022-03-06
IQLT,34.72,2022-03-06
IROQ,24.5,2022-03-06
ISCF,32.84,2022-03-06
ISDR,28.4,2022-03-06
ISHG,75.78,2022-03-06
ISIG,6.69,2022-03-06
ISMD,32.63,2022-03-06
ISR,0.34,2022-03-06
ISRA,43.54,2022-03-06
ISSC,7.73,2022-03-06
ISZE,26.14,2022-03-06
ITCB,2.91,2022-03-06
ITEQ,52.99,2022-03-06
IUSB,50.9,2022-03-06
IVAL,25.07,2022-03-06
IVLU,24.12,2022-03-06
IVOG,186.9,2022-03-06
IVOO,176.66,2022-03-06
IVOV,161.72,2022-03-06
IXJ,83.57,2022-03-06
IXP,71.82,2022-03-06
IYC,71.11,2022-03-06
IYG,176.69,2022-03-06
IYH,278.67,2022-03-06
IYLD,22.46,2022-03-06
IYY,106.45,2022-03-06
IZEA,0.99,2022-03-06
JCS,2.11,2022-03-06
JCTCF,7.4,2022-03-06
JDIV,34.02,2022-03-06
JEMD,6.96,2022-03-06
JEQ,7.08,2022-03-06
JHMA,47.77,2022-03-06
JHMC,47.3,2022-03-06
JHMD,29.75,2022-03-06
JHME,29.78,2022-03-06
JHMF,49.05,2022-03-06
JHMH,48.02,2022-03-06
JHMI,50.37,2022-03-06
JHML,54.45,2022-03-06
JHMS,37.46,2022-03-06
JHMU,35.48,2022-03-06
JHS,13.72,2022-03-06
JHSC,33.07,2022-03-06
JHX,31.8,2022-03-06
JJA,27.91,2022-03-06
JJE,60.68,2022-03-06
JJM,81.99,2022-03-06
JJP,68.86,2022-03-06
JJS,64.0,2022-03-06
JJT,144.43,2022-03-06
ILCV,66.86,2022-03-06
IMCB,65.23,2022-03-06
IMCG,62.03,2022-03-06
IMCV,67.0,2022-03-06
ISCB,51.54,2022-03-06
ISCG,41.98,2022-03-06
ISCV,57.44,2022-03-06
JMIN,37.46,2022-03-06
JMM,6.83,2022-03-06
JMOM,42.05,2022-03-06
JOF,7.46,2022-03-06
JPHY,49.07,2022-03-06
JPI,22.69,2022-03-06
JPMB,42.03,2022-03-06
JPME,90.57,2022-03-06
JPN,29.63,2022-03-06
JPSE,43.09,2022-03-06
JPST,50.33,2022-03-06
JQUA,41.27,2022-03-06
JSD,14.17,2022-03-06
JSMD,59.26,2022-03-06
JSML,55.63,2022-03-06
JVA,3.91,2022-03-06
JVAL,36.32,2022-03-06
KARS,37.19,2022-03-06
KBA,39.1,2022-03-06
KBWP,81.27,2022-03-06
KBWR,62.45,2022-03-06
KELYB,21.05,2022-03-06
KFFB,7.9,2022-03-06
KFS,5.5,2022-03-06
KFYP,29.7,2022-03-06
KGRN,37.38,2022-03-06
KIQ,0.48,2022-03-06
KMDA,5.57,2022-03-06
KOLD,22.45,2022-03-06
KORP,49.95,2022-03-06
KOSS,7.06,2022-03-06
KRP,16.12,2022-03-06
KTCC,5.87,2022-03-06
KURE,23.76,2022-03-06
KZIA,6.55,2022-03-06
LAKE,20.06,2022-03-06
LARK,27.3,2022-03-06
LAWS,37.8,2022-03-06
LAZY,18.17,2022-03-06
LBTYB,24.71,2022-03-06
LD,52.76,2022-03-06
LDUR,99.19,2022-03-06
LEAD,54.18,2022-03-06
LEDS,3.27,2022-03-06
LEGR,38.25,2022-03-06
LEU,40.59,2022-03-06
LFEQ,40.15,2022-03-06
LGL,10.5,2022-03-06
LGLV,139.03,2022-03-06
LINC,7.59,2022-03-06
LINK,9.85,2022-03-06
LIVE,34.42,2022-03-06
LKOR,52.96,2022-03-06
NEGG,4.71,2022-03-06
LND,6.9,2022-03-06
AGNG,26.6,2022-03-06
LOAN,5.99,2022-03-06
LOOP,6.65,2022-03-06
LOWC,119.3,2022-03-06
LQDH,91.17,2022-03-06
LRGE,50.33,2022-03-06
LSBK,14.81,2022-03-06
LSST,24.54,2022-03-06
LSXMB,51.63,2022-03-06
LTL,46.71,2022-03-06
LTRPB,14.64,2022-03-06
LTRX,6.74,2022-03-06
LUB,2.8,2022-03-06
LVHD,39.06,2022-03-06
LXFR,17.21,2022-03-06
MAGA,39.61,2022-03-06
MANU,12.34,2022-03-06
MARPS,7.13,2022-03-06
MAYS,37.95,2022-03-06
MBSD,22.58,2022-03-06
MCEF,19.03,2022-03-06
MCI,15.6,2022-03-06
MCRO,27.04,2022-03-06
MEAR,49.88,2022-03-06
MESO,3.77,2022-03-06
MEXX,86.29,2022-03-06
MFD,9.82,2022-03-06
MFDX,27.12,2022-03-06
MFEM,20.61,2022-03-06
MFUS,39.96,2022-03-06
MFV,5.96,2022-03-06
MGC,151.68,2022-03-06
MGF,3.89,2022-03-06
MGYR,12.2,2022-03-06
MHD,14.85,2022-03-06
MHF,7.28,2022-03-06
MHN,13.32,2022-03-06
MIDU,52.92,2022-03-06
MINC,47.6,2022-03-06
MIY,13.66,2022-03-06
MLP,10.7,2022-03-06
MLPB,18.14,2022-03-06
MLPO,10.42,2022-03-06
MLSS,1.55,2022-03-06
MMD,19.73,2022-03-06
MMIN,26.44,2022-03-06
MMIT,25.77,2022-03-06
MMTM,184.89,2022-03-06
MORT,16.5,2022-03-06
MOXC,1.61,2022-03-06
MPAC,10.07,2022-03-06
MPB,26.81,2022-03-06
MPV,13.57,2022-03-06
MRBK,34.1,2022-03-06
MRGR,40.55,2022-03-06
MSD,7.62,2022-03-06
MTEX,34.47,2022-03-06
MTP,0.9,2022-03-06
MUDS,10.01,2022-03-06
MUE,12.61,2022-03-06
MUNI,54.48,2022-03-06
MVBF,39.9,2022-03-06
MVT,13.95,2022-03-06
MXDU,36.5,2022-03-06
MXE,8.76,2022-03-06
MYC,13.54,2022-03-06
MYY,24.32,2022-03-06
MZZ,17.49,2022-03-06
NAIL,58.94,2022-03-06
NANR,55.91,2022-03-06
NAOV,0.8,2022-03-06
NATR,16.68,2022-03-06
NAVB,0.81,2022-03-06
NAZ,13.94,2022-03-06
NBB,21.18,2022-03-06
NBH,13.95,2022-03-06
NBN,35.68,2022-03-06
NBO,11.8,2022-03-06
NBY,0.29,2022-03-06
NCTY,3.3,2022-03-06
NDRA,0.4,2022-03-06
NEN,80.85,2022-03-06
NESR,9.3,2022-03-06
NFLT,24.23,2022-03-06
NFRA,55.62,2022-03-06
NGVC,19.4,2022-03-06
NHTC,7.17,2022-03-06
NICK,11.23,2022-03-06
NKG,12.38,2022-03-06
NKX,14.1,2022-03-06
NLR,53.76,2022-03-06
NMI,10.54,2022-03-06
NMRD,4.32,2022-03-06
NMS,14.84,2022-03-06
NMT,13.43,2022-03-06
NNDM,3.2,2022-03-06
NNVC,1.89,2022-03-06
NNY,9.42,2022-03-06
NOM,14.45,2022-03-06
NPV,14.22,2022-03-06
NQP,14.36,2022-03-06
NRT,15.74,2022-03-06
NSEC,16.05,2022-03-06
NSYS,10.65,2022-03-06
NTZ,10.28,2022-03-06
NUAG,23.59,2022-03-06
NUBD,24.81,2022-03-06
NULG,56.85,2022-03-06
NULV,37.01,2022-03-06
NUMG,42.04,2022-03-06
NUMV,35.36,2022-03-06
NUO,14.87,2022-03-06
NURE,38.29,2022-03-06
NUSA,24.22,2022-03-06
NUSC,38.51,2022-03-06
NUW,15.62,2022-03-06
NWFL,27.83,2022-03-06
NXC,14.85,2022-03-06
NXP,14.87,2022-03-06
OBAS,12.2,2022-03-06
OBCI,8.87,2022-03-06
OBOR,27.88,2022-03-06
OBSV,1.23,2022-03-06
OCC,4.41,2022-03-06
OCIO,30.86,2022-03-06
ODC,29.49,2022-03-06
OESX,2.84,2022-03-06
OEUR,24.31,2022-03-06
OFLX,149.3,2022-03-06
OILK,58.07,2022-03-06
OLO,12.36,2022-03-06
OMFL,45.74,2022-03-06
OMFS,38.62,2022-03-06
ONEO,97.95,2022-03-06
ONEV,107.31,2022-03-06
ONEY,99.62,2022-03-06
ONG,34.16,2022-03-06
OPGN,0.75,2022-03-06
OPHC,4.03,2022-03-06
OPOF,25.0,2022-03-06
ORGS,3.57,2022-03-06
ORMP,8.93,2022-03-06
ORRF,23.96,2022-03-06
OUSM,34.39,2022-03-06
OVLY,18.3,2022-03-06
OXBR,6.01,2022-03-06
PAI,13.72,2022-03-06
PAK,23.16,2022-03-06
PATI,8.27,2022-03-06
PAVE,27.16,2022-03-06
PAVM,1.33,2022-03-06
PBD,21.84,2022-03-06
PBDM,25.49,2022-03-06
PBEE,25.54,2022-03-06
PBHC,17.52,2022-03-06
PBND,24.74,2022-03-06
PBP,22.3,2022-03-06
PBSM,35.62,2022-03-06
PBTP,26.69,2022-03-06
PBUS,43.46,2022-03-06
PCM,10.78,2022-03-06
PCQ,16.28,2022-03-06
PDEX,17.83,2022-03-06
PDLB,10.4,2022-03-06
PESI,5.94,2022-03-06
PETZ,0.36,2022-03-06
PEX,31.04,2022-03-06
PEZ,75.88,2022-03-06
PFD,14.17,2022-03-06
PFFR,21.5,2022-03-06
PFI,47.58,2022-03-06
PFIG,25.34,2022-03-06
PFIN,6.03,2022-03-06
PFIS,47.34,2022-03-06
PFM,37.76,2022-03-06
PGM,52.52,2022-03-06
PGP,9.34,2022-03-06
PHO,51.71,2022-03-06
PIE,23.84,2022-03-06
PIO,35.59,2022-03-06
PIZ,31.23,2022-03-06
PKBK,22.94,2022-03-06
PKW,89.32,2022-03-06
PLBC,38.99,2022-03-06
PLG,2.22,2022-03-06
PLTM,10.99,2022-03-06
PLW,35.51,2022-03-06
PLYM,27.19,2022-03-06
PMD,6.9,2022-03-06
PME,0.57,2022-03-06
PMO,12.59,2022-03-06
PNBK,16.39,2022-03-06
PNF,10.88,2022-03-06
PNRG,78.04,2022-03-06
PPH,75.67,2022-03-06
PREF,19.03,2022-03-06
PRN,96.32,2022-03-06
PRNT,27.95,2022-03-06
PROV,16.43,2022-03-06
PRPH,6.55,2022-03-06
PRPL,7.57,2022-03-06
PSC,43.63,2022-03-06
PSCC,101.57,2022-03-06
PSCF,57.85,2022-03-06
PSCH,158.98,2022-03-06
PSCT,131.98,2022-03-06
PSCU,64.21,2022-03-06
PSET,53.89,2022-03-06
PSF,22.63,2022-03-06
PSI,122.11,2022-03-06
PSL,85.52,2022-03-06
PSMB,16.2,2022-03-06
PSMC,13.33,2022-03-06
PSMG,17.93,2022-03-06
PSMM,15.06,2022-03-06
PSR,108.31,2022-03-06
PTF,129.35,2022-03-06
PTH,130.32,2022-03-06
PTLC,38.03,2022-03-06
PTNQ,53.93,2022-03-06
PTNR,7.66,2022-03-06
PTSI,66.23,2022-03-06
PUI,34.5,2022-03-06
PW,48.5,2022-03-06
PWB,67.91,2022-03-06
PWC,110.92,2022-03-06
PWS,30.82,2022-03-06
PWZ,26.81,2022-03-06
PXS,0.62,2022-03-06
PY,42.9,2022-03-06
PYZ,91.46,2022-03-06
PZC,9.54,2022-03-06
ERTH,57.79,2022-03-06
PZT,24.79,2022-03-06
